candidate_id,detector_id,threshold_context,threshold_rule_id,ewma_id,ewma_alpha,persistence,minimum_engine_detection_coverage,mean_engine_detection_coverage,worst_false_positive_alerted_endpoints_per_1000,worst_false_alert_events_per_1000,worst_percent_engines_with_healthy_false_alert,median_policy_median_detection_delay,median_policy_median_lead_cycles,feasible
isolation_forest__per_mode__quantile_0.995__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,quantile_0.995,alpha_0.80,0.8,3,0.0,41.666666666666664,193.50539197867442,11.147461529140918,100.0,,,False
isolation_forest__per_mode__quantile_0.995__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,quantile_0.995,alpha_0.80,0.8,5,1.9230769230769231,48.07692307692307,173.39149400218102,8.23942808675633,98.07692307692308,7.0,29.0,False
isolation_forest__per_mode__quantile_0.995__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,quantile_0.995,alpha_0.80,0.8,8,5.769230769230769,51.92307692307693,149.6425542227069,6.906579425663395,94.23076923076923,9.5,28.0,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_off__persistence_1,isolation_forest,per_mode,mean_plus_1.0_std,off,,1,0.0,13.461538461538462,508.300012116806,60.24691358024691,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_off__persistence_3,isolation_forest,per_mode,mean_plus_1.0_std,off,,3,0.0,13.461538461538462,434.14515933599904,18.688981868898185,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_off__persistence_5,isolation_forest,per_mode,mean_plus_1.0_std,off,,5,0.0,15.384615384615385,404.4589846116564,13.389121338912133,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_off__persistence_8,isolation_forest,per_mode,mean_plus_1.0_std,off,,8,0.0,21.794871794871796,372.95528898582336,9.205020920502092,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_1,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.20,0.2,1,0.0,14.102564102564102,471.9495940869987,24.128312412831242,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.20,0.2,3,0.0,15.384615384615385,436.6896885980855,13.110181311018131,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.20,0.2,5,0.0,17.94871794871795,414.3947655398037,10.181311018131101,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.20,0.2,8,0.0,19.871794871794872,386.64727977705076,8.507670850767084,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.50,0.5,1,0.0,12.82051282051282,490.2459711620017,31.76954732510288,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.50,0.5,3,0.0,12.82051282051282,446.8678056464316,15.760111576011157,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.50,0.5,5,0.0,14.743589743589745,420.4531685447716,12.412831241283124,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.50,0.5,8,0.0,16.666666666666668,389.79764933963406,9.623430962343097,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.80,0.8,1,0.0,13.461538461538462,499.0912395492548,45.10288065843621,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.80,0.8,3,0.0,14.102564102564102,439.59772204047016,17.99163179916318,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.80,0.8,5,0.0,15.384615384615385,410.759723736823,13.110181311018131,100.0,,,False
isolation_forest__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,mean_plus_1.0_std,alpha_0.80,0.8,8,0.0,21.153846153846153,379.619532291288,9.205020920502092,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_off__persistence_1,isolation_forest,per_mode,mean_plus_1.5_std,off,,1,0.0,25.64102564102564,368.22973464194837,38.633193863319384,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_off__persistence_3,isolation_forest,per_mode,mean_plus_1.5_std,off,,3,0.0,26.923076923076923,313.0982672967406,15.481171548117155,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_off__persistence_5,isolation_forest,per_mode,mean_plus_1.5_std,off,,5,0.0,28.205128205128204,286.1989579546831,10.460251046025105,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_off__persistence_8,isolation_forest,per_mode,mean_plus_1.5_std,off,,8,0.0,31.410256410256412,257.6032957712347,7.875923906458258,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.20__persistence_1,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.20,0.2,1,0.0,31.41025641025641,320.4895189628014,26.359832635983263,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.20__persistence_3,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.20,0.2,3,0.0,32.05128205128205,277.59602568762875,13.449654671028718,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.20__persistence_5,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.20,0.2,5,1.9230769230769231,35.256410256410255,252.99890948745912,10.056948988246699,98.07692307692308,6.0,25.0,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.20__persistence_8,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.20,0.2,8,3.8461538461538463,38.46153846153846,226.3419362656004,7.3912516660608265,96.15384615384616,9.0,25.5,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.50__persistence_1,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.50,0.5,1,0.0,25.64102564102564,349.93335756694535,28.73082287308229,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.50__persistence_3,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.50,0.5,3,0.0,27.564102564102566,306.55519205137523,13.389121338912133,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.50__persistence_5,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.50,0.5,5,0.0,28.84615384615385,283.29092451229855,9.693444807948625,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.50__persistence_8,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.50,0.5,8,0.0,31.41025641025641,255.54343874954563,7.9970919665576155,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.80__persistence_1,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.80,0.8,1,0.0,25.64102564102564,359.2632981945959,31.659693165969315,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.80,0.8,3,0.0,26.923076923076923,312.37125893614444,15.06276150627615,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.80,0.8,5,0.0,28.205128205128204,286.80479825517995,9.93578092814734,100.0,,,False
isolation_forest__per_mode__mean_plus_1.5_std__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,mean_plus_1.5_std,alpha_0.80,0.8,8,0.0,31.41025641025641,259.17848055252637,7.875923906458258,100.0,,,False
isolation_forest__per_mode__mean_plus_2.0_std__ewma_off__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,off,,1,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_off__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,off,,3,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_off__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,off,,5,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_off__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,off,,8,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,1,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,3,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,5,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,8,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,1,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,3,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,5,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,8,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,1,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,3,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,5,0.0,0.0,0.0,0.0,0.0,,,True
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,8,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.900,off,,1,3.8461538461538463,35.256410256410255,427.48091603053433,65.02057613168725,100.0,2.0,35.0,False
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.900,off,,3,3.8461538461538463,38.46153846153846,335.51435841512176,24.825662482566248,100.0,4.0,35.0,False
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.900,off,,5,3.8461538461538463,42.94871794871795,290.43984005816066,17.932872894704957,100.0,6.0,33.0,False
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.900,off,,8,9.615384615384615,48.07692307692307,241.4879437780201,13.934326911426147,96.15384615384616,9.0,29.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.900,alpha_0.20,0.2,1,3.8461538461538463,40.38461538461539,337.3318793166121,15.873015873015873,100.0,8.0,31.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.900,alpha_0.20,0.2,3,5.769230769230769,42.30769230769231,306.79752817157396,14.176663031624864,100.0,8.5,29.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.900,alpha_0.20,0.2,5,9.615384615384615,46.15384615384615,279.050042408821,12.480310190233855,98.07692307692308,10.0,29.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.900,alpha_0.20,0.2,8,11.538461538461538,48.71794871794871,243.06312855931176,11.268629589240277,96.15384615384616,12.5,26.5,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.900,alpha_0.50,0.5,1,3.8461538461538463,37.17948717948718,390.2823215800315,30.543933054393307,100.0,4.0,34.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.900,alpha_0.50,0.5,3,3.8461538461538463,39.10256410256411,338.0588876772083,19.38688961589725,100.0,6.0,32.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.900,alpha_0.50,0.5,5,3.8461538461538463,41.666666666666664,301.10262934690417,16.357688113413303,98.07692307692308,7.5,30.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.900,alpha_0.50,0.5,8,9.615384615384615,45.51282051282052,256.6339512904398,13.328486610929358,96.15384615384616,10.5,28.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.900,alpha_0.80,0.8,1,3.8461538461538463,34.61538461538461,416.57579062159215,49.09344490934449,100.0,3.0,35.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.900,alpha_0.80,0.8,3,3.8461538461538463,38.46153846153846,340.9669211195929,23.570432357043234,100.0,5.5,35.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.900,alpha_0.80,0.8,5,3.8461538461538463,42.30769230769231,298.1945959045196,17.448200654307524,100.0,6.0,33.0,False
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.900,alpha_0.80,0.8,8,9.615384615384615,46.794871794871796,250.33321216527324,13.81315885132679,96.15384615384616,9.0,29.0,False
pca_reconstruction__global__quantile_0.950__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.950,off,,1,3.8461538461538463,41.02564102564102,330.30413183084937,47.41980474198047,100.0,2.0,35.0,False
pca_reconstruction__global__quantile_0.950__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.950,off,,3,3.8461538461538463,43.58974358974359,258.93614443232764,18.90221737549982,98.07692307692308,7.0,32.0,False
pca_reconstruction__global__quantile_0.950__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.950,off,,5,7.6923076923076925,48.07692307692307,224.8879195444081,14.055494971525507,98.07692307692308,9.0,30.0,False
pca_reconstruction__global__quantile_0.950__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.950,off,,8,11.538461538461538,52.56410256410256,185.14479583181873,11.510965709438992,94.23076923076923,11.0,27.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.950,alpha_0.20,0.2,1,5.769230769230769,46.15384615384615,237.73173391494,12.843814370531927,98.07692307692308,10.0,29.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.950,alpha_0.20,0.2,3,11.538461538461538,50.0,213.25578577486974,11.02629346904156,98.07692307692308,11.0,28.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.950,alpha_0.20,0.2,5,13.461538461538462,52.56410256410256,191.44553495698534,10.541621228644129,96.15384615384616,13.0,27.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.950,alpha_0.20,0.2,8,17.307692307692307,56.41025641025641,160.91118381194718,9.087604507451836,88.46153846153847,15.5,24.5,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.950,alpha_0.50,0.5,1,3.8461538461538463,41.666666666666664,292.257360959651,22.175732217573223,100.0,6.0,34.5,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.950,alpha_0.50,0.5,3,3.8461538461538463,44.23076923076923,252.7565733672604,15.5095116927178,98.07692307692308,8.0,32.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.950,alpha_0.50,0.5,5,9.615384615384615,49.35897435897436,222.5857264025203,14.055494971525507,98.07692307692308,10.0,29.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.950,alpha_0.50,0.5,8,11.538461538461538,55.12820512820513,183.44844299042774,11.147461529140918,96.15384615384616,10.0,28.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.950,alpha_0.80,0.8,1,3.8461538461538463,41.02564102564102,313.7041075972374,33.61227336122734,100.0,5.0,35.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.950,alpha_0.80,0.8,3,3.8461538461538463,42.30769230769231,258.4514721919302,17.327032594208166,98.07692307692308,8.0,32.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.950,alpha_0.80,0.8,5,7.6923076923076925,48.07692307692307,226.22076820550103,13.81315885132679,98.07692307692308,9.0,30.0,False
pca_reconstruction__global__quantile_0.950__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.950,alpha_0.80,0.8,8,11.538461538461538,53.84615384615385,186.84114867320974,11.510965709438992,96.15384615384616,10.0,29.0,False
pca_reconstruction__global__quantile_0.975__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.975,off,,1,5.769230769230769,48.07692307692307,261.3595056343148,35.744577729310556,98.07692307692308,5.0,34.0,False
pca_reconstruction__global__quantile_0.975__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.975,off,,3,7.6923076923076925,51.92307692307693,204.28934932751727,16.72119229371138,98.07692307692308,7.0,32.0,False
pca_reconstruction__global__quantile_0.975__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.975,off,,5,13.461538461538462,57.05128205128205,173.51266206228038,12.843814370531927,96.15384615384616,9.0,30.0,False
pca_reconstruction__global__quantile_0.975__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.975,off,,8,19.23076923076923,62.17948717948718,139.5856052344602,8.966436447352478,88.46153846153847,10.0,27.5,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.975,alpha_0.20,0.2,1,15.384615384615385,56.41025641025641,166.12141039621955,9.572276747849267,88.46153846153847,12.0,28.0,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.975,alpha_0.20,0.2,3,13.461538461538462,57.051282051282044,147.3403610808191,8.84526838725312,88.46153846153847,14.0,26.0,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.975,alpha_0.20,0.2,5,17.307692307692307,59.61538461538462,130.01332848661093,7.7547558463589,84.61538461538461,15.0,24.5,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.975,alpha_0.20,0.2,8,30.76923076923077,64.1025641025641,108.5665818490246,5.937234944868533,71.15384615384616,17.5,22.5,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.975,alpha_0.50,0.5,1,5.769230769230769,49.35897435897436,227.1901126862959,18.29637707500303,98.07692307692308,8.0,31.0,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.975,alpha_0.50,0.5,3,11.538461538461538,53.84615384615385,193.74772809887313,13.207318550830001,98.07692307692308,9.0,29.0,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.975,alpha_0.50,0.5,5,13.461538461538462,58.333333333333336,168.54477159820672,11.147461529140918,96.15384615384616,10.0,28.0,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.975,alpha_0.50,0.5,8,23.076923076923077,64.1025641025641,137.8892523930692,8.602932267054404,84.61538461538461,12.0,25.5,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.975,alpha_0.80,0.8,1,5.769230769230769,49.358974358974365,247.9098509632861,26.899309342057435,98.07692307692308,6.5,33.0,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.975,alpha_0.80,0.8,3,7.6923076923076925,51.92307692307693,201.50248394523203,15.994183933115231,98.07692307692308,8.0,31.0,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.975,alpha_0.80,0.8,5,13.461538461538462,57.6923076923077,171.4528050405913,12.359142130134497,96.15384615384616,9.5,29.5,False
pca_reconstruction__global__quantile_0.975__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.975,alpha_0.80,0.8,8,21.153846153846153,63.46153846153846,138.01042045316854,9.208772567551193,88.46153846153847,10.0,27.0,False
pca_reconstruction__global__quantile_0.990__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.990,off,,1,7.6923076923076925,57.051282051282044,199.92729916394038,27.747485762752937,98.07692307692308,7.0,32.0,False
pca_reconstruction__global__quantile_0.990__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.990,off,,3,13.461538461538462,60.89743589743589,155.095116927178,13.086150490730644,94.23076923076923,10.0,30.0,False
pca_reconstruction__global__quantile_0.990__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.990,off,,5,17.307692307692307,64.74358974358974,130.61916878710772,10.299285108445414,92.3076923076923,13.5,28.0,False
pca_reconstruction__global__quantile_0.990__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.990,off,,8,26.923076923076923,69.87179487179488,103.35635526475221,7.148915545862111,80.76923076923077,14.0,26.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.990,alpha_0.20,0.2,1,19.23076923076923,63.46153846153846,113.1709681328002,6.906579425663395,82.6923076923077,15.0,25.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.990,alpha_0.20,0.2,3,30.76923076923077,67.3076923076923,99.84248152187084,5.937234944868533,73.07692307692308,15.5,24.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.990,alpha_0.20,0.2,5,34.61538461538461,69.23076923076923,87.96801163213377,5.452562704471101,67.3076923076923,17.0,22.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.20__persistence_8,pca_reconstruction,global,quantile_0.990,alpha_0.20,0.2,8,42.30769230769231,73.07692307692308,73.18550830001212,4.604386283775597,59.61538461538461,19.0,19.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.50__persistence_1,pca_reconstruction,global,quantile_0.990,alpha_0.50,0.5,1,7.6923076923076925,58.333333333333336,169.75645219920028,13.934326911426147,98.07692307692308,11.0,30.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.50__persistence_3,pca_reconstruction,global,quantile_0.990,alpha_0.50,0.5,3,17.307692307692307,64.1025641025641,144.1899915182358,10.420453168544771,94.23076923076923,12.0,28.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.50__persistence_5,pca_reconstruction,global,quantile_0.990,alpha_0.50,0.5,5,21.153846153846153,67.3076923076923,123.95492548164304,8.724100327153762,88.46153846153847,11.5,27.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.50__persistence_8,pca_reconstruction,global,quantile_0.990,alpha_0.50,0.5,8,25.0,68.58974358974359,99.72131346177147,7.148915545862111,80.76923076923077,14.0,25.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.80__persistence_1,pca_reconstruction,global,quantile_0.990,alpha_0.80,0.8,1,7.6923076923076925,57.051282051282044,190.23385435599175,20.356234096692113,98.07692307692308,7.0,31.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.80__persistence_3,pca_reconstruction,global,quantile_0.990,alpha_0.80,0.8,3,15.384615384615385,61.53846153846154,154.73161274687993,12.72264631043257,96.15384615384616,9.5,30.0,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.80__persistence_5,pca_reconstruction,global,quantile_0.990,alpha_0.80,0.8,5,17.307692307692307,64.74358974358974,130.9826729674058,9.572276747849267,92.3076923076923,13.5,27.5,False
pca_reconstruction__global__quantile_0.990__ewma_alpha_0.80__persistence_8,pca_reconstruction,global,quantile_0.990,alpha_0.80,0.8,8,23.076923076923077,66.66666666666667,104.93154004604386,7.512419726160184,82.6923076923077,14.0,25.0,False
pca_reconstruction__global__quantile_0.995__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.995,off,,1,15.384615384615385,62.82051282051282,169.27177995880285,23.991275899672846,98.07692307692308,8.0,33.0,False
pca_reconstruction__global__quantile_0.995__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.995,off,,3,23.076923076923077,66.66666666666667,130.1344965467103,11.268629589240277,92.3076923076923,11.5,29.0,False
pca_reconstruction__global__quantile_0.995__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.995,off,,5,21.153846153846153,66.66666666666667,109.53592632981946,8.23942808675633,88.46153846153847,13.5,27.0,False
pca_reconstruction__global__quantile_0.995__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.995,off,,8,32.69230769230769,72.43589743589745,86.87749909123954,6.664243305464679,76.92307692307692,14.0,27.0,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.995,alpha_0.20,0.2,1,34.61538461538461,71.7948717948718,85.18114624984854,5.8160668847691745,69.23076923076923,16.5,23.5,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.995,alpha_0.20,0.2,3,44.23076923076923,75.64102564102565,73.91251666060826,5.089058524173028,59.61538461538461,18.0,22.0,False
pca_reconstruction__global__quantile_0.995__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.995,alpha_0.20,0.2,5,48.07692307692308,77.56410256410257,63.855567672361566,4.483218223676239,57.69230769230769,20.5,19.5,False
