candidate_id,detector_id,threshold_context,threshold_rule_id,threshold_kind,threshold_value,ewma_id,ewma_alpha,persistence,policy_id,selection_policy,evaluated_endpoints,healthy_evaluated_endpoints,anomalous_evaluated_endpoints,ambiguous_excluded_endpoints,tp,fp,tn,fn,precision,recall,f1,specificity,false_positive_alerted_endpoints_per_1000_healthy_endpoints,false_alert_event_count,false_alert_events_per_1000_healthy_endpoints,validation_engine_count,engines_with_healthy_false_alert,percent_engines_with_healthy_false_alert,total_event_count,median_event_duration_endpoints,event_fragmentation_per_engine,events_crossing_proxy_onset,detected_engine_count,missed_engine_count,engine_detection_coverage,missed_engine_rate,median_first_alert_delay,first_alert_delay_q1,first_alert_delay_q3,median_lead_cycles,lead_cycles_q1,lead_cycles_q3
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,0,0,7170,690,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,0,0,6075,1782,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,0,0,8253,1112,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,0,0,7170,2195,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,0,0,6075,3290,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,0,0,7170,690,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,0,0,6075,1782,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,0,0,8253,1112,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,0,0,7170,2195,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,0,0,6075,3290,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,0,0,7170,690,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.50,0.5,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,0,0,6075,1782,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,0,0,8253,1112,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,0,0,7170,2195,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,0,0,6075,3290,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,0,0,7170,690,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,0,0,6075,1782,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,0,0,8253,1112,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,0,0,7170,2195,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,0,0,6075,3290,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,0,0,7170,690,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,0,0,6075,1782,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,0,0,8253,1112,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,0,0,7170,2195,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,0,0,6075,3290,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,0,0,7170,690,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,0,0,6075,1782,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,0,0,8253,1112,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,0,0,7170,2195,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,0,0,6075,3290,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,0,0,7170,690,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
isolation_forest__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,isolation_forest,per_mode,mean_plus_2.0_std,mean_plus_std,2.0,alpha_0.80,0.8,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,0,0,6075,1782,,0.0,0.0,1.0,0.0,0,0.0,52,0,0.0,0,,0.0,0,0,52,0.0,100.0,,,,,,
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1109,3528,4725,3,0.23916325210265257,0.9973021582733813,0.3858062271699426,0.5725190839694656,427.48091603053433,488,59.13001332848661,52,52,100.0,491,2.0,9.442307692307692,50,2,50,3.8461538461538463,96.15384615384616,1.0,0.5,1.5,16.5,16.25,16.75
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2094,2543,4627,101,0.45158507655811947,0.9539863325740319,0.6129976580796253,0.6453277545327755,354.67224546722457,463,64.57461645746164,52,52,100.0,491,2.0,9.442307692307692,39,17,35,32.69230769230769,67.3076923076923,2.0,2.0,6.0,35.0,28.0,40.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2794,1843,4232,496,0.6025447487599741,0.8492401215805471,0.7049325091459568,0.6966255144032922,303.3744855967078,395,65.02057613168725,52,52,100.0,491,2.0,9.442307692307692,21,36,16,69.23076923076923,30.76923076923077,4.5,1.0,11.0,52.5,40.75,66.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2543,4627,0,0.21342406433652955,1.0,0.35177160336477187,0.6453277545327755,354.67224546722457,463,64.57461645746164,52,52,100.0,491,2.0,9.442307692307692,39,17,35,32.69230769230769,67.3076923076923,2.0,2.0,6.0,35.0,28.0,40.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1739,1843,4232,43,0.48548297040759353,0.9758698092031426,0.6483967188665175,0.6966255144032922,303.3744855967078,395,65.02057613168725,52,52,100.0,491,2.0,9.442307692307692,21,36,16,69.23076923076923,30.76923076923077,4.5,1.0,11.0,52.5,40.75,66.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1104,2769,5484,8,0.28505034856700234,0.9928057553956835,0.44292878635907723,0.6644856415848782,335.51435841512176,200,24.23361201987156,52,52,100.0,202,8.0,3.8846153846153846,50,2,50,3.8461538461538463,96.15384615384616,4.0,4.0,4.0,13.5,13.25,13.75
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2041,1832,5338,154,0.5269816679576556,0.9298405466970388,0.6727092946605142,0.7444909344490934,255.50906555090654,178,24.825662482566248,52,52,100.0,202,8.0,3.8846153846153846,34,20,32,38.46153846153846,61.53846153846154,4.0,2.0,10.25,35.0,26.5,39.5
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2633,1240,4835,657,0.6798347534211205,0.8003039513677812,0.7351668295406952,0.7958847736625514,204.11522633744855,147,24.19753086419753,52,51,98.07692307692308,202,8.0,3.8846153846153846,17,38,14,73.07692307692308,26.923076923076923,11.0,4.5,21.5,47.0,35.75,64.5
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1832,5338,0,0.2735923869944489,1.0,0.42963885429638854,0.7444909344490934,255.50906555090654,178,24.825662482566248,52,52,100.0,202,8.0,3.8846153846153846,34,20,32,38.46153846153846,61.53846153846154,4.0,2.0,10.25,35.0,26.5,39.5
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1713,1240,4835,69,0.5800880460548594,0.9612794612794613,0.7235480464625133,0.7958847736625514,204.11522633744855,147,24.19753086419753,52,51,98.07692307692308,202,8.0,3.8846153846153846,17,38,14,73.07692307692308,26.923076923076923,11.0,4.5,21.5,47.0,35.75,64.5
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1100,2397,5856,12,0.31455533314269374,0.9892086330935251,0.477326968973747,0.7095601599418393,290.43984005816066,148,17.932872894704957,52,52,100.0,150,13.5,2.8846153846153846,50,2,50,3.8461538461538463,96.15384615384616,6.0,6.0,6.0,11.5,11.25,11.75
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1990,1507,5663,205,0.5690591935945096,0.9066059225512528,0.6992269852424455,0.7898186889818689,210.1813110181311,122,17.01534170153417,52,51,98.07692307692308,150,13.5,2.8846153846153846,29,24,28,46.15384615384615,53.84615384615385,5.5,2.75,10.5,33.0,28.75,37.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2523,974,5101,767,0.721475550471833,0.7668693009118541,0.7434801827022248,0.8396707818930041,160.32921810699588,95,15.637860082304528,52,46,88.46153846153847,150,13.5,2.8846153846153846,14,41,11,78.84615384615384,21.153846153846153,13.0,5.0,24.0,45.0,33.0,63.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1507,5663,0,0.3140646335912608,1.0,0.4780048493245584,0.7898186889818689,210.1813110181311,122,17.01534170153417,52,51,98.07692307692308,150,13.5,2.8846153846153846,29,24,28,46.15384615384615,53.84615384615385,5.5,2.75,10.5,33.0,28.75,37.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1688,974,5101,94,0.6341096919609316,0.9472502805836139,0.7596759675967597,0.8396707818930041,160.32921810699588,95,15.637860082304528,52,46,88.46153846153847,150,13.5,2.8846153846153846,14,41,11,78.84615384615384,21.153846153846153,13.0,5.0,24.0,45.0,33.0,63.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1092,1993,6260,20,0.3539708265802269,0.9820143884892086,0.5203716940671909,0.7585120562219799,241.4879437780201,115,13.934326911426147,52,50,96.15384615384616,120,19.5,2.3076923076923075,47,5,47,9.615384615384615,90.38461538461539,1.0,1.0,9.0,14.0,9.0,20.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1907,1178,5992,288,0.6181523500810373,0.8687927107061504,0.7223484848484848,0.8357043235704323,164.29567642956764,94,13.110181311018131,52,44,84.61538461538461,120,19.5,2.3076923076923075,28,25,27,48.07692307692308,51.92307692307692,9.0,6.0,15.0,29.0,22.0,34.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2362,723,5352,928,0.7656401944894652,0.7179331306990882,0.7410196078431373,0.8809876543209877,119.01234567901234,65,10.699588477366255,52,35,67.3076923076923,120,19.5,2.3076923076923075,9,45,7,86.53846153846153,13.461538461538462,15.0,7.0,27.0,46.0,30.0,60.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1178,5992,0,0.3693790149892934,1.0,0.5394839718530101,0.8357043235704323,164.29567642956764,94,13.110181311018131,52,44,84.61538461538461,120,19.5,2.3076923076923075,28,25,27,48.07692307692308,51.92307692307692,9.0,6.0,15.0,29.0,22.0,34.0
pca_reconstruction__global__quantile_0.900__ewma_off__persistence_8,pca_reconstruction,global,quantile_0.900,quantile,0.9,off,,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1643,723,5352,139,0.6944209636517329,0.9219977553310886,0.7921890067502411,0.8809876543209877,119.01234567901234,65,10.699588477366255,52,35,67.3076923076923,120,19.5,2.3076923076923075,9,45,7,86.53846153846153,13.461538461538462,15.0,7.0,27.0,46.0,30.0,60.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1096,2784,5469,16,0.2824742268041237,0.9856115107913669,0.4391025641025641,0.6626681206833879,337.3318793166121,131,15.873015873015873,52,52,100.0,133,23.0,2.5576923076923075,50,2,50,3.8461538461538463,96.15384615384616,8.0,7.0,9.0,9.5,8.75,10.25
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2001,1879,5291,194,0.5157216494845361,0.911617312072893,0.6587654320987655,0.7379358437935843,262.06415620641565,109,15.202231520223153,52,50,96.15384615384616,133,23.0,2.5576923076923075,32,23,29,44.23076923076923,55.76923076923077,7.0,4.0,13.0,31.0,25.0,35.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2584,1296,4779,706,0.6659793814432989,0.7854103343465045,0.7207810320781032,0.7866666666666666,213.33333333333334,86,14.156378600823045,52,45,86.53846153846153,133,23.0,2.5576923076923075,19,38,14,73.07692307692308,26.923076923076923,16.0,7.0,27.5,42.5,31.0,59.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,1879,5291,0,0.2685869988322304,1.0,0.42344277385701135,0.7379358437935843,262.06415620641565,109,15.202231520223153,52,50,96.15384615384616,133,23.0,2.5576923076923075,32,23,29,44.23076923076923,55.76923076923077,7.0,4.0,13.0,31.0,25.0,35.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_1,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1689,1296,4779,93,0.5658291457286432,0.9478114478114478,0.7086217747010699,0.7866666666666666,213.33333333333334,86,14.156378600823045,52,45,86.53846153846153,133,23.0,2.5576923076923075,19,38,14,73.07692307692308,26.923076923076923,16.0,7.0,27.5,42.5,31.0,59.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1092,2532,5721,20,0.30132450331125826,0.9820143884892086,0.46114864864864863,0.693202471828426,306.79752817157396,117,14.176663031624864,52,52,100.0,120,22.5,2.3076923076923075,49,3,49,5.769230769230769,94.23076923076923,8.0,4.0,10.0,9.0,7.5,14.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1954,1670,5500,241,0.5391832229580574,0.8902050113895217,0.6715930572263276,0.7670850767085077,232.91492329149233,96,13.389121338912133,52,49,94.23076923076923,120,22.5,2.3076923076923075,31,24,28,46.15384615384615,53.84615384615385,8.5,6.5,15.0,29.0,22.0,35.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2491,1133,4942,799,0.6873620309050773,0.7571428571428571,0.72056696557709,0.8134979423868313,186.50205761316872,72,11.851851851851851,52,44,84.61538461538461,120,22.5,2.3076923076923075,17,39,13,75.0,25.0,17.0,8.5,27.5,43.0,29.0,56.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,689,1670,5500,1,0.2920729122509538,0.9985507246376811,0.4519514594949164,0.7670850767085077,232.91492329149233,96,13.389121338912133,52,49,94.23076923076923,120,22.5,2.3076923076923075,31,24,28,46.15384615384615,53.84615384615385,8.5,6.5,15.0,29.0,22.0,35.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_3,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1663,1133,4942,119,0.5947782546494993,0.9332210998877666,0.7265181301878549,0.8134979423868313,186.50205761316872,72,11.851851851851851,52,44,84.61538461538461,120,22.5,2.3076923076923075,17,39,13,75.0,25.0,17.0,8.5,27.5,43.0,29.0,56.5
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1086,2303,5950,26,0.3204485098849218,0.9766187050359713,0.4825594312375028,0.720949957591179,279.050042408821,103,12.480310190233855,52,51,98.07692307692308,108,23.5,2.076923076923077,47,5,47,9.615384615384615,90.38461538461539,2.0,0.0,10.0,15.0,7.0,16.0
pca_reconstruction__global__quantile_0.900__ewma_alpha_0.20__persistence_5,pca_reconstruction,global,quantile_0.900,quantile,0.9,alpha_0.20,0.2,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1904,1485,5685,291,0.5618176453231042,0.8674259681093394,0.6819484240687679,0.7928870292887029,207.11297071129707,81,11.297071129707113,52,45,86.53846153846153,108,23.5,2.076923076923077,28,27,25,51.92307692307692,48.07692307692308,10.0,6.5,16.5,29.0,21.0,36.5
