run_id,stage,pipeline,architecture_id,seed,epoch,development_loss,monitor_loss
fd002_lstm_v1_stage2_p0_global_balanced_64x16_l1_seed45,stage2,p0_global,balanced_64x16_l1,45,49,0.7617043816531439,0.8054220682230431
fd002_lstm_v1_stage2_p0_global_balanced_64x16_l1_seed45,stage2,p0_global,balanced_64x16_l1,45,50,0.7624558594869429,0.8065434430892233
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,1,0.6850626104814941,0.5439082061690461
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,2,0.5596636525321873,0.4985010171251532
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,3,0.5435530742385266,0.49208411325932105
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,4,0.5388428927655984,0.4893524845504316
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,5,0.5365577639571741,0.48784006132541197
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,6,0.5352862241470816,0.4870809685823706
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,7,0.5343632005111316,0.48650970678329325
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,8,0.5337177680424706,0.48606201478496147
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,9,0.5332836092758683,0.48621941708940486
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,10,0.5327917407977902,0.4855995059660939
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,11,0.5322561951261772,0.485788469561194
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,12,0.5318084181861059,0.4853212284327856
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,13,0.5313408986648064,0.4849766468466756
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,14,0.531011769225397,0.4848106872262132
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,15,0.5306274585086485,0.4848714092964104
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,16,0.530298299723078,0.48455972261824376
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,17,0.530079135596273,0.484746354414919
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,18,0.5296153018361881,0.48442468444767883
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,19,0.5291967630010568,0.4847603799312365
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,20,0.5288949488128324,0.48431929173972377
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,21,0.5285341101662503,0.48372144995068056
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,22,0.5282122284512267,0.483927083392441
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,23,0.5277552337070736,0.4838496508390455
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,24,0.5274849151403864,0.4831875575117837
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,25,0.5271779577945145,0.48364239636884904
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,26,0.52697463126607,0.48397427497323603
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,27,0.5266513578433714,0.48306650200446005
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,28,0.5260006644437281,0.4829082862304141
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,29,0.5257892100004129,0.4833031987545773
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,30,0.5254408776770539,0.48303422403304547
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,31,0.5253580453196146,0.48272917145438965
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,32,0.5250426751484613,0.4829760118231933
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,33,0.5245108741247303,0.48214502565628453
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,34,0.5243332571654696,0.4826497632264099
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,35,0.5242358224692679,0.4821417045428753
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,36,0.5234030985254872,0.4823039278183966
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,37,0.5232599182172634,0.4819383356645407
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,38,0.522866487063497,0.48227654544152027
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,39,0.5227145415817144,0.4822040853226618
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,40,0.5225149861321315,0.4818562653739105
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,41,0.5219833565210761,0.4819209964232754
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,42,0.5219950153038481,0.48311784959480497
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,43,0.5214442679321446,0.481818599736427
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,44,0.5209920109410573,0.4815941368007324
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,45,0.5204360772670193,0.4822274779303702
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,46,0.5219695923941841,0.48119016011209653
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,47,0.5206853458907228,0.48090395845391304
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,48,0.5198853685700578,0.48090393924391334
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,49,0.5196652636169918,0.4809928172628978
fd002_lstm_v1_stage2_p1_k6_balanced_64x16_l1_seed45,stage2,p1_k6,balanced_64x16_l1,45,50,0.5194764185444478,0.48135625420255684
